Date,F,Mkt-RF,SMB,HML,RF,F_RF
2015-07,-0.00189664734720707,0.0154,-0.042,-0.0407,0.0,-0.00189664734720707
2015-08,-0.06473347146588548,-0.0604,0.0036,0.027999999999999997,0.0,-0.06473347146588548
2015-09,-0.021629424661965047,-0.030699999999999998,-0.0263,0.0058,0.0,-0.021629424661965047
2015-10,0.10248423554056862,0.0775,-0.0187,-0.0045000000000000005,0.0,0.10248423554056862
2015-11,-0.03241054326016335,0.005600000000000001,0.036000000000000004,-0.0038,0.0,-0.03241054326016335
2015-12,-0.016748086202471923,-0.0217,-0.0281,-0.0259,0.0001,-0.016848086202471923
2016-01,-0.13495086372905762,-0.057699999999999994,-0.0339,0.0207,0.0001,-0.1350508637290576
2016-02,0.0477386967156086,-0.0008,0.008100000000000001,-0.005699999999999999,0.0002,0.0475386967156086
2016-03,0.07913684565412105,0.0696,0.0075,0.011000000000000001,0.0002,0.07893684565412104
2016-04,0.015522728434139044,0.0092,0.0067,0.0321,0.0001,0.015422728434139044
2016-05,-0.005162189065412659,0.0178,-0.0019,-0.0165,0.0001,-0.005262189065412659
2016-06,-0.06819852389046988,-0.0005,0.0059,-0.014499999999999999,0.0002,-0.06839852389046988
2016-07,0.01820324307516641,0.0395,0.025099999999999997,-0.0129,0.0002,0.01800324307516641
2016-08,-0.004739416077951919,0.005,0.011699999999999999,0.0311,0.0002,-0.004939416077951919
2016-09,-0.042063479550773275,0.0025,0.0213,-0.0121,0.0002,-0.042263479550773274
2016-10,-0.015222598293224032,-0.0202,-0.0441,0.0412,0.0002,-0.015422598293224033
2016-11,0.018739271721736506,0.048600000000000004,0.0567,0.0821,0.0001,0.018639271721736506
2016-12,0.014214095593630516,0.0182,0.0009,0.036000000000000004,0.0003,0.013914095593630516
2017-01,0.023017483798124738,0.0194,-0.0113,-0.0274,0.0004,0.022617483798124737
2017-02,0.013754018974478033,0.035699999999999996,-0.0204,-0.0167,0.0004,0.013354018974478033
2017-03,-0.07102941644593053,0.0017000000000000001,0.0113,-0.0333,0.0003,-0.07132941644593052
2017-04,-0.001324404867102058,0.0109,0.0072,-0.0213,0.0005,-0.001824404867102058
2017-05,-0.030514686038773498,0.0106,-0.0252,-0.0375,0.0006,-0.031114686038773497
2017-06,0.006294946884135788,0.0078000000000000005,0.0223,0.0149,0.0006,0.005694946884135788
2017-07,0.01555804960900109,0.0187,-0.0146,-0.0022,0.0007000000000000001,0.01485804960900109
2017-08,-0.0169341855515589,0.0016,-0.0165,-0.0207,0.0009,-0.0178341855515589
2017-09,0.08522221254321094,0.025099999999999997,0.044500000000000005,0.030899999999999997,0.0009,0.08432221254321094
2017-10,0.03779112164101783,0.0225,-0.019299999999999998,0.0022,0.0009,0.036891121641017835
2017-11,0.020374771173585327,0.031200000000000002,-0.005600000000000001,-0.0005,0.0008,0.019574771173585328
2017-12,-0.0023961760964573697,0.0106,-0.0132,0.0003,0.0009,-0.0032961760964573695
2018-01,-0.11178587660728267,0.0558,-0.0318,-0.013600000000000001,0.0011,-0.11288587660728268
2018-02,-0.0328168903088496,-0.0365,0.0026,-0.0103,0.0011,-0.0339168903088496
2018-03,0.044298058566172305,-0.0235,0.0406,-0.0023,0.0012,0.043098058566172305
2018-04,0.02805093810809689,0.0029,0.011000000000000001,0.0048,0.0014000000000000002,0.02665093810809689
2018-05,0.027580066757780353,0.0265,0.053099999999999994,-0.0313,0.0014000000000000002,0.026180066757780354
2018-06,-0.04155853397997078,0.0048,0.0113,-0.0233,0.0014000000000000002,-0.04295853397997078
2018-07,-0.08029424836341548,0.0319,-0.0225,0.0045000000000000005,0.0016,-0.08189424836341548
2018-08,-0.05577679753265752,0.0344,0.011399999999999999,-0.0398,0.0016,-0.057376797532657516
2018-09,-0.024261607496556037,0.0006,-0.023,-0.017,0.0015,-0.025761607496556038
2018-10,0.05097917641419758,-0.0768,-0.0482,0.034300000000000004,0.0019,0.04907917641419758
2018-11,-0.01465968939714346,0.0169,-0.0068000000000000005,0.0026,0.0018,-0.01645968939714346
2018-12,-0.18703505170127344,-0.0955,-0.0242,-0.019,0.0019,-0.18893505170127345
2019-01,0.17036728636335297,0.08410000000000001,0.028999999999999998,-0.0044,0.0021,0.16826728636335297
2019-02,-0.0034088589697655047,0.034,0.0204,-0.0268,0.0018,-0.005208858969765504
2019-03,0.001139940014806884,0.011000000000000001,-0.0298,-0.0405,0.0019,-0.0007600599851931161
2019-04,0.2092992784139771,0.039599999999999996,-0.0174,0.0217,0.0021,0.20719927841397712
2019-05,-0.08899503261966335,-0.0694,-0.0134,-0.023700000000000002,0.0021,-0.09109503261966335
2019-06,0.07457952304257631,0.0693,0.0025,-0.0070999999999999995,0.0018,0.07277952304257632
2019-07,-0.05452211027684506,0.011899999999999999,-0.0194,0.0042,0.0019,-0.05642211027684506
2019-08,-0.037775329778189204,-0.0258,-0.0232,-0.0495,0.0016,-0.0393753297781892
2019-09,-0.0010905000514835894,0.0143,-0.0097,0.0683,0.0018,-0.0028905000514835894
2019-10,-0.046836909675343597,0.0206,0.0028000000000000004,-0.019299999999999998,0.0015,-0.0483369096753436
2019-11,0.05471482783159298,0.0387,0.008,-0.0202,0.0012,0.05351482783159298
2019-12,0.026490044849418082,0.0277,0.0072,0.0179,0.0014000000000000002,0.025090044849418083
2020-01,-0.035483974091898296,-0.0011,-0.0313,-0.062400000000000004,0.0013,-0.0367839740918983
2020-02,-0.21088430310238826,-0.08130000000000001,0.0103,-0.0379,0.0012,-0.21208430310238827
2020-03,-0.3060345240128952,-0.1338,-0.0489,-0.1402,0.0012,-0.3072345240128952
2020-04,0.05383035325905827,0.1365,0.024700000000000003,-0.0118,0.0,0.05383035325905827
2020-05,0.12180735851765645,0.0558,0.0245,-0.048,0.0001,0.12170735851765645
2020-06,0.06479862261413238,0.0246,0.0269,-0.0204,0.0001,0.06469862261413238
2020-07,0.08717105483548493,0.057699999999999994,-0.022799999999999997,-0.015300000000000001,0.0001,0.08707105483548493
2020-08,0.03177008169161666,0.07629999999999999,-0.0026,-0.0292,0.0001,0.031670081691616656
2020-09,-0.02346046331084295,-0.0363,0.0002,-0.0262,0.0001,-0.02356046331084295
2020-10,0.16066070679569067,-0.021,0.0441,0.0416,0.0001,0.16056070679569068
2020-11,0.1746441734313844,0.1247,0.0565,0.0213,0.0001,0.1745441734313844
2020-12,-0.03193826821271317,0.0463,0.0482,-0.0143,0.0001,-0.032038268212713175
2021-01,0.19795217563210898,-0.0003,0.0712,0.029900000000000003,0.0,0.19795217563210898
2021-02,0.1111111616796625,0.0278,0.0203,0.0718,0.0,0.1111111616796625
2021-03,0.04700850954892255,0.0308,-0.0241,0.0741,0.0,0.04700850954892255
2021-04,-0.05795917939405815,0.0493,-0.0311,-0.009300000000000001,0.0,-0.05795917939405815
2021-05,0.25909873493587177,0.0029,-0.0028000000000000004,0.0704,0.0,0.25909873493587177
2021-06,0.02271166742757691,0.0275,0.018000000000000002,-0.0776,0.0,0.02271166742757691
2021-07,-0.061238250763975044,0.0127,-0.039599999999999996,-0.0175,0.0,-0.061238250763975044
2021-08,-0.0659497675952555,0.028999999999999998,-0.0048,-0.0013,0.0,-0.0659497675952555
2021-09,0.08672290414045558,-0.0437,0.008,0.0509,0.0,0.08672290414045558
2021-10,0.0,0.0665,-0.022799999999999997,-0.0045000000000000005,0.0,0.0
